"LIV","0 026","0 052","0 053","0 058","0 093","0 107","0 134","0 150","0 115","0 122","0 178","0 204","0 236","0 242","0 238","0 287","0 254","0 250","0 282","0 257","0 232","0 242","0 230","0 267","0 222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LIVA","-","-","-","-","-","-","-","-","-","-","0 014","0 010","-","0 010","0 012","-","-","-","-","-","0 011","0 013","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LIVIA","-","-","0 013","0 020","0 026","0 037","0 059","0 058","0 069","0 112","0 118","0 145","0 205","0 197","0 185","0 191","0 204","0 226","0 239","0 249","0 218","0 231","0 239","0 291","0 235","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LIWIA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","0 014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LIYA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","0 012","0 020","0 016","0 014","0 015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LIYANA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","0 010","0 027","0 049","0 044","0 040","0 041","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LIZA","-","0 011","0 017","0 017","0 010","0 022","0 013","0 013","0 016","0 016","0 014","-","0 012","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LIZETTE","0 016","0 016","0 010","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LO","-","-","-","-","-","-","0 016","0 018","0 015","0 020","0 034","0 045","0 063","0 049","0 073","0 077","0 089","0 121","0 121","0 153","0 153","0 182","0 246","0 193","0 186","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LOLA","-","-","-","-","-","-","-","-","-","-","-","-","-","0 014","0 020","0 016","0 017","0 015","0 012","-","-","-","0 014","0 021","0 015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LONE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","-","0 012","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LORENA","-","-","-","-","-","-","-","-","-","-","-","-","0 013","-","0 016","0 010","0 013","0 010","0 013","0 012","0 010","0 017","0 016","0 012","0 011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LORIN","-","-","-","-","-","0 012","0 011","-","0 016","0 015","0 015","0 011","-","0 019","0 020","0 013","0 014","0 019","0 014","0 012","0 017","0 025","-","0 019","0 015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LOTTA","0 019","0 018","0 010","-","0 013","0 011","-","0 013","0 016","0 010","0 014","-","0 017","0 012","0 018","0 023","0 014","0 016","0 022","0 017","0 019","0 013","0 017","0 023","0 027","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LOU","-","-","-","-","-","-","-","-","-","-","-","-","-","0 019","0 013","0 021","0 019","0 037","0 028","0 027","0 043","0 060","0 078","0 069","0 054","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LOUISA","0 013","-","0 014","0 011","-","-","0 016","0 017","0 011","0 014","0 014","0 011","0 017","-","0 011","0 014","0 010","0 013","0 016","0 010","0 011","0 013","0 014","0 017","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LOUISE","0 305","0 266","0 219","0 208","0 169","0 162","0 159","0 133","0 111","0 102","0 084","0 072","0 059","0 065","0 050","0 062","0 053","0 049","0 052","0 049","0 033","0 037","0 036","0 038","0 023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LOVA","0 042","0 039","0 049","0 071","0 119","0 256","0 276","0 258","0 250","0 225","0 272","0 300","0 324","0 272","0 233","0 224","0 203","0 209","0 179","0 228","0 223","0 246","0 228","0 234","0 215","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LOVELIA","-","-","-","-","-","-","-","-","-","-","-","-","0 017","0 012","-","0 015","0 025","0 024","0 025","0 027","0 031","0 040","0 054","0 066","0 072","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LOVI","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","-","0 021","0 022","0 013","0 019","0 031","0 018","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LOVINA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","-","-","-","-","0 010","0 010","0 011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LOVIS","-","0 011","-","0 017","0 016","0 025","0 026","0 029","0 039","0 050","0 057","0 076","0 087","0 112","0 119","0 114","0 134","0 146","0 149","0 127","0 128","0 146","0 143","0 154","0 144","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LOVISA","0 425","0 391","0 387","0 396","0 454","0 474","0 454","0 402","0 429","0 372","0 356","0 338","0 314","0 285","0 297","0 277","0 254","0 220","0 275","0 178","0 170","0 180","0 200","0 183","0 160","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LOWA","-","-","-","-","-","0 018","0 033","0 026","0 034","0 030","0 037","0 043","0 047","0 050","0 066","0 069","0 052","0 055","0 041","0 062","0 056","0 053","0 067","0 064","0 037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LUCIA","-","-","-","-","-","-","0 016","0 012","0 014","0 010","0 017","0 013","0 023","0 014","0 018","0 019","0 018","0 022","0 017","0 025","0 022","0 020","0 023","0 025","0 024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LUCY","-","-","-","-","-","-","-","-","-","-","0 011","0 010","-","0 011","0 015","0 013","0 019","0 028","0 030","0 020","0 029","0 027","0 030","0 030","0 030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LULIA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LUMI","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","0 011","0 019","0 015","0 019","0 034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LUNA","-","-","-","-","0 012","0 014","0 014","0 029","0 025","0 027","0 032","0 034","0 035","0 052","0 083","0 082","0 130","0 136","0 207","0 257","0 333","0 340","0 351","0 362","0 349","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LYCKA","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LYCKE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 015","0 013","0 012","0 011","0 011","0 014","0 016","-","0 013","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LYDIA","0 045","0 054","0 051","0 046","0 036","0 043","0 036","0 034","0 052","0 050","0 031","0 036","0 033","0 036","0 040","0 053","0 044","0 045","0 049","0 048","0 046","0 047","0 048","0 052","0 059","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LYKKE","-","-","-","-","-","-","-","0 014","0 014","0 016","0 032","0 074","0 090","0 123","0 133","0 160","0 155","0 174","0 210","0 210","0 220","0 247","0 187","0 218","0 244","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LYRA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LÉA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","0 011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LÉONIE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MADELEINE","0 182","0 161","0 161","0 121","0 105","0 107","0 068","0 063","0 040","0 048","0 037","0 034","0 025","0 033","0 022","0 024","0 019","0 032","0 023","0 019","0 021","0 013","0 012","0 018","0 013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MADELEN","0 015","-","0 011","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MADELENE","0 074","0 056","0 040","0 037","0 035","0 034","0 018","0 020","-","-","0 011","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MADICKEN","-","0 016","0 014","0 015","0 022","0 020","0 014","0 014","0 019","0 017","0 016","0 021","0 018","0 010","0 014","0 016","0 013","0 013","0 026","0 012","0 018","0 010","0 021","0 019","0 010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAGDA","0 010","0 013","-","0 012","0 015","0 014","0 010","0 010","-","0 015","0 012","-","0 010","0 017","0 014","0 013","0 012","0 010","0 016","0 012","0 014","0 014","0 010","0 010","0 010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAGDALENA","0 051","0 054","0 043","0 041","0 039","0 034","0 021","0 023","0 025","0 024","0 014","0 021","0 016","0 024","-","0 016","0 010","0 012","0 014","0 018","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAGGIE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","-","0 010","-","-","0 014","0 017","0 012","0 015","0 011","0 020","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAI","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAIA","-","-","0 010","0 012","-","-","0 010","-","0 017","0 011","0 028","0 035","0 010","0 013","0 015","0 014","0 020","0 019","-","0 010","0 019","0 015","0 023","0 014","0 018","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAIDA","-","-","-","-","-","-","-","-","-","-","-","-","0 012","0 010","0 016","0 023","0 038","0 024","0 035","0 036","0 036","0 034","0 027","0 030","0 021","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAIJA","-","-","-","-","0 011","-","-","-","-","-","-","0 010","0 011","0 014","-","0 010","0 011","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAIKEN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 011","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAIZA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAJ","-","-","-","-","-","-","0 013","-","0 010","0 014","-","0 018","0 021","0 024","0 030","0 031","0 044","0 033","0 055","0 039","0 052","0 046","0 060","0 068","0 052","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAJA","0 430","0 674","0 667","0 670","0 650","0 726","0 845","0 824","0 780","0 723","0 627","0 632","0 686","0 548","0 488","0 571","0 546","0 498","0 494","0 407","0 461","0 444","0 494","0 505","0 448","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAJKEN","-","-","0 011","0 022","0 017","0 032","0 041","0 065","0 059","0 085","0 111","0 098","0 132","0 137","0 179","0 187","0 169","0 197","0 216","0 206","0 214","0 216","0 215","0 232","0 216","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAJLIS","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 015","0 010","0 010","0 013","-","0 013","0 018","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MALAK","-","-","-","-","-","0 011","0 012","0 013","0 012","0 021","0 031","0 032","0 035","0 032","0 040","0 028","0 039","0 021","0 041","0 033","0 033","0 024","0 024","0 023","0 025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MALIKA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 017","0 010","0 016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MALIN","0 413","0 326","0 262","0 199","0 191","0 202","0 158","0 121","0 104","0 074","0 080","0 054","0 046","0 043","0 028","0 022","0 026","0 022","0 019","0 012","0 011","0 013","-","0 015","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MALOU","-","0 014","0 021","0 012","0 016","0 029","0 011","0 018","0 021","0 015","0 018","0 030","0 034","0 029","0 021","0 025","0 020","0 018","0 023","0 025","0 022","0 019","0 033","0 033","0 025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MALVA","0 010","0 020","0 031","0 045","0 063","0 070","0 086","0 094","0 107","0 110","0 093","0 132","0 110","0 080","0 080","0 089","0 066","0 070","0 070","0 072","0 081","0 077","0 066","0 098","0 084","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MALVINA","-","-","-","-","-","0 011","-","0 011","0 012","-","-","-","-","0 010","0 010","-","0 010","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MANAL","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","0 018","0 018","0 014","0 016","0 013","0 013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MANAR","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MANDA","-","-","-","-","0 013","-","-","-","-","0 010","-","0 013","-","-","0 011","0 018","0 014","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MANHA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MARAM","-","-","-","-","-","-","-","-","-","-","-","0 010","-","0 011","0 015","-","-","-","-","-","0 010","-","-","-","0 011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MARGIT","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","0 010","-","-","0 015","0 015","0 010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MARGOT","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 010","0 010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MARIA","0 227","0 189","0 185","0 158","0 161","0 144","0 148","0 132","0 126","0 143","0 118","0 117","0 156","0 118","0 123","0 119","0 142","0 155","0 225","0 227","0 212","0 214","0 180","0 165","0 136","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MARIAM","0 033","0 029","0 034","0 038","0 020","0 038","0 046","0 039","0 034","0 037","0 057","0 045","0 066","0 055","0 064","0 049","0 053","0 067","0 056","0 086","0 066","0 074","0 067","0 063","0 052","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MARIANNE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","0 012","-","0 010","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MARIE","0 039","0 036","0 018","0 015","0 018","-","0 017","0 015","0 016","0 011","0 011","0 014","0 014","0 011","0 014","0 013","-","0 011","0 012","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MARIELLA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","0 010","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MARIELLE","0 015","0 020","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MARIKA","0 024","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MARINA","0 020","0 024","0 023","0 017","0 019","0 017","0 021","0 012","0 010","0 012","0 010","0 017","0 016","0 014","0 019","0 014","0 013","0 013","0 011","0 011","0 010","0 012","0 013","0 011","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MARION","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MARITA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","-","-","0 012","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MARITTA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MARLEY","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MARTA","0 010","-","-","-","-","-","0 013","0 011","-","0 016","0 014","0 013","0 012","-","-","0 014","0 011","0 013","0 013","0 011","0 019","0 021","0 016","0 023","0 016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MARTINA","0 069","0 059","0 059","0 060","0 044","0 048","0 045","0 037","0 032","0 023","0 019","0 022","0 012","0 014","0 016","0 013","0 014","0 010","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MARWA","-","0 010","-","-","0 011","0 011","0 011","0 010","0 012","0 012","0 017","0 019","-","0 015","0 016","0 014","0 028","0 016","0 020","0 019","0 023","0 017","0 018","-","0 018","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MARY","-","-","-","0 010","-","-","-","0 012","-","0 012","-","0 017","0 014","0 012","0 010","0 020","0 023","0 012","0 026","0 019","0 017","0 019","0 016","0 010","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MARYAM","0 012","0 014","0 011","0 014","0 017","0 027","0 013","0 016","0 018","0 023","0 027","0 030","0 046","0 042","0 052","0 058","0 055","0 065","0 047","0 089","0 079","0 057","0 071","0 068","0 069","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MARYAMA","-","-","0 011","-","-","-","-","-","-","-","-","-","-","0 015","-","0 013","0 019","0 021","0 019","0 014","0 016","0 023","0 011","0 013","0 012","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MARYAN","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MASA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 015","0 023","0 028","0 023","0 025","0 025","0 030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MATHILDA","0 226","0 215","0 224","0 215","0 205","0 179","0 171","0 158","0 107","0 097","0 076","0 094","0 102","0 073","0 076","0 078","0 065","0 054","0 061","0 047","0 032","0 024","0 036","0 018","0 025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MATHILDE","-","-","0 010","0 015","0 012","0 011","0 010","-","-","0 020","0 012","0 015","0 017","0 016","0 010","0 013","0 025","0 015","0 011","0 013","0 013","0 026","0 019","0 020","0 012","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MATILDA","0 618","0 589","0 585","0 574","0 604","0 537","0 567","0 473","0 394","0 382","0 371","0 382","0 330","0 282","0 270","0 221","0 214","0 204","0 170","0 140","0 133","0 105","0 097","0 088","0 067","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MATILDE","-","-","-","-","-","-","0 010","-","-","-","-","0 014","0 010","-","-","-","-","-","0 014","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAXINE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 012","-","0 011","-","0 025","0 020","0 023","-","0 013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAYA","0 024","0 048","0 061","0 100","0 116","0 114","0 160","0 192","0 215","0 163","0 172","0 189","0 182","0 164","0 155","0 167","0 146","0 148","0 153","0 124","0 167","0 148","0 148","0 151","0 128","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAYAN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MEDINA","-","0 013","0 010","0 012","-","-","0 016","0 014","0 013","0 011","0 018","0 026","0 027","0 025","0 034","0 044","0 053","0 044","0 044","0 047","0 029","0 049","0 053","0 038","0 033","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MEIA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","0 010","-","-","0 012","0 020","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MEIJA","-","-","-","-","-","-","-","-","-","-","0 014","0 015","-","0 018","0 013","0 019","0 022","0 014","0 015","0 016","0 012","0 018","0 016","0 014","0 014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MEJA","-","0 017","0 024","0 044","0 051","0 089","0 132","0 143","0 187","0 220","0 236","0 306","0 287","0 231","0 193","0 231","0 233","0 201","0 195","0 167","0 150","0 166","0 174","0 198","0 161","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MELAHER","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MELANIE","0 020","0 021","0 017","0 022","0 022","0 025","0 017","0 028","0 028","0 034","0 042","0 041","0 031","0 043","0 056","0 057","0 056","0 070","0 075","0 096","0 095","0 078","0 086","0 077","0 067","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MELEK","-","-","-","-","-","-","-","-","-","0 010","-","0 013","0 015","0 010","0 014","0 010","0 016","0 010","0 019","0 010","0 027","-","0 012","0 017","0 013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MELINA","0 036","0 052","0 048","0 067","0 057","0 067","0 055","0 069","0 063","0 073","0 069","0 101","0 111","0 110","0 108","0 125","0 119","0 125","0 115","0 127","0 148","0 137","0 175","0 154","0 143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MELINDA","0 046","0 054","0 056","0 057","0 052","0 052","0 042","0 028","0 027","0 038","0 031","0 028","0 042","0 028","0 039","0 023","0 030","0 022","0 017","0 012","0 020","0 017","0 015","0 016","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MELISA","0 020","0 021","0 015","0 020","0 018","0 014","0 021","0 017","0 027","0 025","0 018","0 024","0 029","0 017","0 025","0 029","0 025","0 018","0 011","0 012","0 021","0 019","0 023","0 013","0 010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MELISSA","0 054","0 064","0 069","0 067","0 073","0 084","0 100","0 091","0 097","0 113","0 111","0 119","0 141","0 167","0 183","0 219","0 191","0 163","0 197","0 173","0 156","0 152","0 135","0 124","0 127","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MELODY","-","-","-","-","-","-","0 010","0 012","-","0 016","0 016","0 018","0 029","0 021","0 033","0 033","0 028","0 032","0 029","0 025","0 023","0 023","0 023","0 031","0 019","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MERCEDES","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MERVE","0 012","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MERYEM","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 013","0 015","0 015","-","-","0 011","0 017","0 013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MEYA","-","-","-","-","-","-","0 010","0 019","0 034","0 029","0 033","0 052","0 053","0 050","0 057","0 040","0 047","0 046","0 039","0 032","0 039","0 043","0 044","0 060","0 072","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MIA","0 025","0 020","0 018","0 019","0 024","0 030","0 025","0 031","0 037","0 037","0 029","0 035","0 051","0 034","0 040","0 048","0 049","0 056","0 064","0 076","0 059","0 067","0 067","0 081","0 089","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MICAELA","0 017","0 016","0 020","0 015","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MICHAELA","0 108","0 061","0 051","0 041","0 034","0 041","0 027","0 021","0 032","0 017","-","-","0 010","0 016","-","0 014","-","-","0 011","-","0 012","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MICHELLE","0 140","0 117","0 106","0 111","0 102","0 106","0 092","0 089","0 088","0 077","0 088","0 086","0 062","0 060","0 057","0 070","0 063","0 049","0 059","0 071","0 049","0 035","0 034","0 030","0 032","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
