"KARIM","-","0 013","0 010","0 013","-","-","0 012","-","-","0 018","0 015","0 012","0 018","0 022","0 018","0 024","0 028","0 029","0 024","0 032","0 030","0 031","0 027","0 026","0 041","","","","","","","","","","","","","","","","","","","","","","",""
"KARL","0 244","0 207","0 211","0 210","0 213","0 232","0 223","0 200","0 156","0 164","0 167","0 148","0 116","0 118","0 114","0 102","0 105","0 102","0 098","0 094","0 074","0 078","0 074","0 080","0 074","","","","","","","","","","","","","","","","","","","","","","",""
"KASPAR","-","-","-","-","0 012","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"KASPER","0 076","0 085","0 111","0 078","0 095","0 129","0 120","0 108","0 098","0 080","0 107","0 097","0 114","0 097","0 088","0 079","0 070","0 074","0 077","0 048","0 063","0 064","0 067","0 056","0 055","","","","","","","","","","","","","","","","","","","","","","",""
"KASPIAN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 011","0 010","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"KAYDEN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","","","","","","","","","","","","","","","","","","","","","","",""
"KELIAN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 015","-","0 012","0 010","-","0 013","0 026","0 013","0 016","0 019","","","","","","","","","","","","","","","","","","","","","","",""
"KELVIN","-","-","-","-","-","-","-","0 010","0 014","0 017","0 014","0 016","0 015","0 014","-","0 015","0 016","0 017","-","0 023","0 014","0 016","0 010","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"KENAN","-","-","-","-","-","0 015","0 010","-","0 018","0 014","0 015","0 016","0 017","0 015","0 012","0 018","0 010","0 011","0 023","0 014","0 022","0 019","0 030","0 020","0 016","","","","","","","","","","","","","","","","","","","","","","",""
"KENNY","0 036","0 029","0 022","0 022","0 021","0 020","0 013","0 013","0 014","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"KEREM","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"KERIM","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","0 011","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"KEVIN","0 475","0 487","0 536","0 466","0 494","0 487","0 549","0 528","0 481","0 412","0 444","0 423","0 386","0 378","0 332","0 310","0 288","0 271","0 255","0 193","0 176","0 152","0 110","0 117","0 101","","","","","","","","","","","","","","","","","","","","","","",""
"KEWIN","0 010","-","-","-","0 010","0 012","0 019","0 015","0 013","0 017","-","0 013","-","0 011","0 011","-","-","0 011","-","-","0 011","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"KEYAN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","","","","","","","","","","","","","","","","","","","","","","",""
"KHALED","-","-","-","-","-","-","-","-","-","-","0 012","0 010","0 010","0 013","0 012","-","0 013","0 011","0 030","0 022","0 020","0 028","0 030","0 017","0 034","","","","","","","","","","","","","","","","","","","","","","",""
"KHALID","0 011","0 014","-","-","-","-","-","0 010","0 015","-","0 010","0 010","0 014","0 014","0 024","0 031","0 021","0 020","0 022","0 017","0 020","0 021","0 015","0 017","0 015","","","","","","","","","","","","","","","","","","","","","","",""
"KHALIL","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","-","-","0 010","","","","","","","","","","","","","","","","","","","","","","",""
"KIAN","-","-","-","-","-","0 012","0 013","0 020","0 028","0 033","0 044","0 049","0 060","0 057","0 070","0 089","0 073","0 166","0 188","0 169","0 170","0 194","0 191","0 231","0 207","","","","","","","","","","","","","","","","","","","","","","",""
"KID","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","0 011","-","0 012","-","0 012","0 012","-","0 011","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"KILIAN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 015","-","-","0 014","0 013","0 011","0 010","0 028","","","","","","","","","","","","","","","","","","","","","","",""
"KILLIAN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","0 016","0 013","0 014","0 019","","","","","","","","","","","","","","","","","","","","","","",""
"KIM","0 124","0 099","0 106","0 080","0 082","0 085","0 081","0 071","0 043","0 045","0 046","0 032","0 022","0 024","0 014","0 017","0 016","0 016","0 013","0 012","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"KIMI","-","-","-","-","-","-","-","0 010","0 010","0 013","0 014","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"KINGSTON","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 013","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"KION","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"KIYAN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 015","","","","","","","","","","","","","","","","","","","","","","",""
"KLAS","0 019","0 018","0 026","0 021","0 020","0 018","0 011","0 012","-","0 010","0 013","-","-","-","-","0 019","-","-","0 012","0 010","0 012","0 013","0 010","-","0 011","","","","","","","","","","","","","","","","","","","","","","",""
"KNUT","-","0 014","0 010","0 014","0 020","0 011","0 021","0 018","0 013","0 017","0 044","0 047","0 072","0 058","0 064","0 079","0 085","0 077","0 103","0 087","0 085","0 101","0 108","0 125","0 118","","","","","","","","","","","","","","","","","","","","","","",""
"KONRAD","0 013","-","0 015","0 014","0 018","0 016","0 011","0 015","0 015","0 030","0 019","0 033","0 025","0 023","0 022","0 027","0 031","0 015","0 023","0 018","0 017","0 017","0 024","0 016","-","","","","","","","","","","","","","","","","","","","","","","",""
"KONSTANTIN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 010","-","0 012","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"KONSTANTINOS","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"KRISTIAN","0 063","0 048","0 054","0 043","0 035","0 035","0 029","0 037","0 037","0 026","0 028","0 028","0 022","0 027","0 024","0 028","0 021","0 025","0 020","0 019","0 014","0 017","0 017","0 014","0 011","","","","","","","","","","","","","","","","","","","","","","",""
"KRISTOFFER","0 107","0 093","0 082","0 073","0 078","0 073","0 061","0 051","0 040","0 034","0 035","0 023","0 020","0 013","-","0 016","-","0 010","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"KURT","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","","","","","","","","","","","","","","","","","","","","","","",""
"KYLIAN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 015","0 016","","","","","","","","","","","","","","","","","","","","","","",""
"LABAN","-","-","-","-","-","0 012","0 011","0 012","-","0 013","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"LAGE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","","","","","","","","","","","","","","","","","","","","","","",""
"LAITH","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 019","0 012","0 020","0 016","0 019","0 012","0 013","","","","","","","","","","","","","","","","","","","","","","",""
"LARS","0 035","0 028","0 022","0 017","0 013","0 019","0 011","0 015","-","0 013","-","-","-","0 016","0 018","0 013","0 013","0 017","0 017","0 016","0 018","0 027","0 023","0 022","0 018","","","","","","","","","","","","","","","","","","","","","","",""
"LASSE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 010","-","-","0 014","0 026","0 038","0 033","0 040","","","","","","","","","","","","","","","","","","","","","","",""
"LAZAR","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"LEANDRO","-","-","-","-","0 011","-","-","-","0 012","-","0 011","0 015","0 014","0 015","0 023","0 017","0 020","0 023","0 025","0 027","0 028","0 030","0 028","0 023","0 024","","","","","","","","","","","","","","","","","","","","","","",""
"LEART","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 010","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"LEDION","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"LEE","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","0 011","-","0 011","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"LEEVI","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 015","-","0 011","","","","","","","","","","","","","","","","","","","","","","",""
"LENNON","-","-","-","-","-","-","-","-","-","0 012","-","0 010","0 011","0 015","0 014","0 023","0 020","0 032","0 030","0 021","0 029","0 020","0 026","0 019","0 018","","","","","","","","","","","","","","","","","","","","","","",""
"LENNOX","-","-","-","-","-","-","-","-","-","-","-","0 017","0 028","0 022","0 035","0 063","0 051","0 064","0 095","0 083","0 066","0 064","0 051","0 054","0 039","","","","","","","","","","","","","","","","","","","","","","",""
"LEO","0 109","0 140","0 178","0 238","0 312","0 454","0 575","0 631","0 666","0 658","0 682","0 681","0 757","0 634","0 666","0 613","0 563","0 543","0 535","0 543","0 521","0 546","0 540","0 559","0 540","","","","","","","","","","","","","","","","","","","","","","",""
"LEON","0 036","0 055","0 071","0 071","0 107","0 135","0 147","0 236","0 273","0 262","0 301","0 359","0 371","0 358","0 381","0 378","0 395","0 446","0 466","0 403","0 441","0 429","0 511","0 492","0 505","","","","","","","","","","","","","","","","","","","","","","",""
"LEONARD","0 022","0 027","0 044","0 033","0 035","0 053","0 047","0 044","0 050","0 048","0 048","0 047","0 053","0 042","0 063","0 052","0 046","0 058","0 057","0 074","0 077","0 052","0 057","0 078","0 057","","","","","","","","","","","","","","","","","","","","","","",""
"LEONARDO","0 012","0 024","0 018","0 019","0 021","0 024","0 021","0 036","0 028","0 036","0 025","0 040","0 033","0 031","0 029","0 045","0 028","0 051","0 049","0 032","0 048","0 029","0 036","0 044","0 045","","","","","","","","","","","","","","","","","","","","","","",""
"LEONEL","-","-","-","-","-","-","-","-","-","-","-","0 014","0 025","0 020","0 029","0 034","0 036","0 032","0 036","0 051","0 053","0 059","0 053","0 048","0 046","","","","","","","","","","","","","","","","","","","","","","",""
"LEONELL","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","0 013","-","","","","","","","","","","","","","","","","","","","","","","",""
"LEONIDAS","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","0 010","0 010","-","0 025","0 020","0 015","0 025","0 020","0 024","0 018","","","","","","","","","","","","","","","","","","","","","","",""
"LEOPOLD","-","-","-","0 016","0 015","0 019","0 019","0 022","0 018","0 019","0 025","0 022","0 024","0 019","0 016","0 019","0 033","0 019","0 028","0 023","0 015","0 030","0 022","0 019","0 024","","","","","","","","","","","","","","","","","","","","","","",""
"LEVI","-","-","-","-","0 011","0 010","-","0 013","-","0 025","0 044","0 051","0 090","0 108","0 127","0 104","0 108","0 130","0 112","0 125","0 163","0 167","0 183","0 199","0 242","","","","","","","","","","","","","","","","","","","","","","",""
"LEVIN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","-","-","-","-","-","-","-","-","-","0 021","","","","","","","","","","","","","","","","","","","","","","",""
"LEVIS","-","-","-","-","-","-","-","-","-","-","0 010","0 014","0 015","0 025","0 018","0 017","0 014","0 016","0 012","0 011","0 013","0 020","0 025","0 010","0 017","","","","","","","","","","","","","","","","","","","","","","",""
"LEWI","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 014","0 013","0 026","-","","","","","","","","","","","","","","","","","","","","","","",""
"LEWIS","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 016","-","-","0 013","0 012","0 016","0 012","0 016","0 023","0 023","","","","","","","","","","","","","","","","","","","","","","",""
"LEX","-","-","-","-","-","-","-","-","-","-","0 013","0 011","-","0 010","0 011","0 012","0 023","0 018","0 023","0 021","0 028","0 022","0 019","0 010","0 013","","","","","","","","","","","","","","","","","","","","","","",""
"LEXUS","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 017","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"LEÓN","-","-","-","-","-","-","-","-","0 020","-","0 012","0 011","-","0 016","0 017","-","0 017","0 014","-","0 010","0 021","0 014","0 011","0 013","-","","","","","","","","","","","","","","","","","","","","","","",""
"LIAM","0 057","0 098","0 147","0 209","0 296","0 522","0 537","0 670","0 643","0 745","0 744","0 680","0 782","0 746","0 720","0 706","0 725","0 750","0 788","0 823","0 830","0 759","0 694","0 679","0 677","","","","","","","","","","","","","","","","","","","","","","",""
"LIAN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","0 014","0 016","0 022","0 018","0 021","0 030","0 030","","","","","","","","","","","","","","","","","","","","","","",""
"LIAS","-","-","-","-","-","-","-","-","0 012","0 010","0 015","0 014","0 020","0 022","0 021","0 011","0 010","0 017","0 018","0 052","0 141","0 119","0 121","0 100","0 053","","","","","","","","","","","","","","","","","","","","","","",""
"LINCOLN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","0 011","0 011","0 012","0 013","0 014","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"LINK","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","0 010","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"LINTON","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 017","0 030","0 017","0 012","","","","","","","","","","","","","","","","","","","","","","",""
"LINUS","0 749","0 770","0 808","0 850","0 815","0 853","0 743","0 730","0 671","0 544","0 508","0 419","0 393","0 325","0 252","0 235","0 208","0 155","0 126","0 128","0 084","0 104","0 078","0 081","0 039","","","","","","","","","","","","","","","","","","","","","","",""
"LIO","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","0 020","0 018","","","","","","","","","","","","","","","","","","","","","","",""
"LION","-","-","-","-","-","-","-","-","-","0 011","-","0 010","0 021","0 022","0 038","0 043","0 047","0 046","0 056","0 061","0 081","0 063","0 065","0 061","0 047","","","","","","","","","","","","","","","","","","","","","","",""
"LIONEL","-","-","-","-","-","-","-","-","-","0 011","0 012","0 015","0 041","0 062","0 061","0 042","0 058","0 061","0 073","0 055","0 066","0 078","0 083","0 103","0 092","","","","","","","","","","","","","","","","","","","","","","",""
"LO","-","-","-","-","-","-","0 010","-","-","-","-","0 012","0 022","0 018","0 018","0 039","0 029","0 046","0 037","0 036","0 040","0 034","0 031","0 031","0 027","","","","","","","","","","","","","","","","","","","","","","",""
"LOA","-","-","-","-","-","-","-","-","-","0 010","0 010","0 011","0 013","0 014","0 022","0 022","0 039","0 035","0 035","0 033","0 050","0 050","0 048","0 070","0 041","","","","","","","","","","","","","","","","","","","","","","",""
"LOAH","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 015","-","-","-","-","0 016","","","","","","","","","","","","","","","","","","","","","","",""
"LOE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","0 017","0 013","","","","","","","","","","","","","","","","","","","","","","",""
"LOGAN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","0 013","0 010","0 019","0 015","0 017","0 014","-","0 011","","","","","","","","","","","","","","","","","","","","","","",""
"LOKE","-","0 023","0 023","0 038","0 054","0 086","0 103","0 110","0 112","0 153","0 141","0 163","0 179","0 230","0 220","0 258","0 284","0 297","0 271","0 265","0 248","0 254","0 251","0 241","0 188","","","","","","","","","","","","","","","","","","","","","","",""
"LORENS","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"LORENT","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"LORENTZ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 010","0 010","0 020","0 018","0 019","0 020","0 013","","","","","","","","","","","","","","","","","","","","","","",""
"LORENZO","-","-","-","-","-","-","-","-","-","-","0 012","-","-","-","-","0 010","0 015","0 010","0 012","0 020","0 011","0 017","0 015","0 015","0 031","","","","","","","","","","","","","","","","","","","","","","",""
"LORIAN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","-","0 010","-","","","","","","","","","","","","","","","","","","","","","","",""
"LORIK","-","-","-","-","-","-","-","-","-","-","-","-","0 012","0 015","0 012","0 018","0 019","0 022","0 017","0 022","0 013","0 012","0 016","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"LOU","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","0 013","0 014","-","0 014","-","0 010","-","","","","","","","","","","","","","","","","","","","","","","",""
"LOUI","-","-","-","-","-","-","-","-","-","-","-","0 015","0 020","0 024","0 053","0 096","0 129","0 177","0 196","0 197","0 188","0 229","0 197","0 206","0 139","","","","","","","","","","","","","","","","","","","","","","",""
"LOUIE","-","-","-","-","-","-","-","-","-","-","-","0 011","0 023","0 026","0 043","0 065","0 098","0 114","0 153","0 147","0 164","0 174","0 220","0 215","0 221","","","","","","","","","","","","","","","","","","","","","","",""
"LOUIS","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 018","0 018","0 027","0 015","0 014","0 027","0 032","0 035","0 024","0 029","0 028","","","","","","","","","","","","","","","","","","","","","","",""
"LOVE","0 070","0 076","0 090","0 114","0 112","0 137","0 139","0 141","0 161","0 180","0 155","0 219","0 278","0 249","0 247","0 223","0 242","0 324","0 247","0 235","0 228","0 224","0 237","0 241","0 190","","","","","","","","","","","","","","","","","","","","","","",""
"LOWE","0 013","0 010","0 013","0 020","0 018","0 042","0 043","0 041","0 074","0 059","0 043","0 050","0 079","0 067","0 076","0 071","0 077","0 113","0 100","0 085","0 092","0 126","0 127","0 134","0 138","","","","","","","","","","","","","","","","","","","","","","",""
"LUAN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 010","-","0 015","0 015","0 011","-","0 018","-","","","","","","","","","","","","","","","","","","","","","","",""
"LUCA","-","-","-","-","-","-","-","-","-","0 014","0 019","0 019","0 011","-","0 014","0 014","0 016","0 012","0 016","0 022","0 022","0 031","0 029","0 027","0 055","","","","","","","","","","","","","","","","","","","","","","",""
"LUCAS","0 370","0 402","0 474","0 448","0 490","0 566","0 559","0 587","0 607","0 574","0 589","0 611","0 624","0 578","0 506","0 538","0 520","0 496","0 501","0 480","0 429","0 456","0 426","0 401","0 381","","","","","","","","","","","","","","","","","","","","","","",""
"LUCAZ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 015","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"LUDDE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","0 012","-","","","","","","","","","","","","","","","","","","","","","","",""
"LUDVIG","0 304","0 297","0 327","0 388","0 343","0 407","0 448","0 436","0 403","0 424","0 397","0 390","0 414","0 424","0 388","0 387","0 386","0 386","0 365","0 329","0 350","0 327","0 321","0 314","0 333","","","","","","","","","","","","","","","","","","","","","","",""
"LUDWIG","0 164","0 171","0 155","0 165","0 191","0 227","0 214","0 176","0 211","0 174","0 179","0 165","0 162","0 141","0 174","0 192","0 193","0 154","0 199","0 181","0 147","0 177","0 148","0 162","0 171","","","","","","","","","","","","","","","","","","","","","","",""
"LUIS","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","","","","","","","","","","","","","","","","","","","","","","",""
"LUKA","-","-","-","0 010","0 012","-","0 010","0 017","0 019","0 024","0 016","0 022","0 026","0 019","0 019","0 011","0 012","0 023","0 021","0 017","0 025","0 033","0 031","0 048","0 062","","","","","","","","","","","","","","","","","","","","","","",""
"LUKAS","0 381","0 456","0 412","0 442","0 487","0 502","0 524","0 502","0 556","0 485","0 491","0 491","0 397","0 374","0 391","0 389","0 323","0 292","0 346","0 305","0 288","0 300","0 279","0 258","0 229","","","","","","","","","","","","","","","","","","","","","","",""
"LUKAZ","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"LUKE","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","0 011","-","0 017","-","0 020","0 016","0 010","-","0 012","0 011","0 013","","","","","","","","","","","","","","","","","","","","","","",""
"LUQMAN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 011","-","-","0 011","0 010","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"LYON","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 014","0 018","0 016","","","","","","","","","","","","","","","","","","","","","","",""
"LÉON","-","-","-","-","-","-","0 011","0 027","0 018","0 014","0 023","0 022","0 031","0 038","0 028","0 030","0 025","0 040","0 040","0 034","0 035","0 054","0 047","0 045","0 044","","","","","","","","","","","","","","","","","","","","","","",""
"MADDOX","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 010","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MAGNUS","0 078","0 044","0 050","0 049","0 042","0 029","0 024","0 030","0 017","0 017","0 017","0 025","0 018","0 010","0 011","-","0 013","0 012","-","-","-","-","-","-","0 015","","","","","","","","","","","","","","","","","","","","","","",""
"MAHAD","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","","","","","","","","","","","","","","","","","","","","","","",""
"MAHAMED","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 010","0 010","0 022","0 023","0 015","0 015","0 011","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MAHDI","-","-","-","-","-","-","-","-","0 015","0 015","-","-","0 014","0 018","0 019","0 014","0 017","0 024","0 018","0 019","0 014","0 018","0 012","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MAHER","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 015","0 017","-","0 017","0 013","0 014","-","","","","","","","","","","","","","","","","","","","","","","",""
"MAHIR","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","0 017","0 018","0 017","0 023","0 022","0 027","0 020","0 020","","","","","","","","","","","","","","","","","","","","","","",""
"MAHMOUD","-","0 010","-","0 010","0 011","0 010","-","-","-","-","0 015","-","0 011","0 010","0 017","-","0 014","0 021","0 024","0 024","0 021","0 029","0 017","0 023","0 025","","","","","","","","","","","","","","","","","","","","","","",""
"MAJD","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MAKSIM","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","-","0 010","-","-","-","-","0 016","0 010","-","","","","","","","","","","","","","","","","","","","","","","",""
"MAKSYMILIAN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MALCOLM","0 016","0 019","0 015","0 021","0 023","0 024","0 026","0 023","0 022","0 026","0 026","0 024","0 025","0 019","0 028","0 033","0 032","0 030","0 021","0 031","0 022","0 022","0 029","0 033","0 030","","","","","","","","","","","","","","","","","","","","","","",""
"MALCOM","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","0 010","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MALEK","-","-","-","-","-","-","-","-","0 010","-","-","-","0 018","0 016","-","0 018","0 017","0 011","0 017","0 018","0 020","0 014","0 029","0 029","0 030","","","","","","","","","","","","","","","","","","","","","","",""
"MALIK","-","-","-","-","-","-","0 013","0 010","0 020","-","0 013","0 019","0 014","0 015","0 024","0 032","0 030","0 016","0 024","0 033","0 031","0 041","0 046","0 047","0 054","","","","","","","","","","","","","","","","","","","","","","",""
"MALTE","0 032","0 044","0 054","0 088","0 119","0 168","0 196","0 227","0 240","0 330","0 295","0 342","0 318","0 326","0 313","0 350","0 349","0 368","0 317","0 295","0 347","0 312","0 382","0 436","0 395","","","","","","","","","","","","","","","","","","","","","","",""
"MALVE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 016","0 012","0 012","0 013","0 018","","","","","","","","","","","","","","","","","","","","","","",""
"MANFRED","0 011","0 010","0 010","0 016","0 016","0 013","0 016","0 015","0 024","0 025","0 018","0 029","0 033","0 020","0 023","0 035","0 040","0 048","0 057","0 046","0 047","0 047","0 033","0 042","0 035","","","","","","","","","","","","","","","","","","","","","","",""
"MANNE","-","0 010","-","-","0 015","0 011","0 018","0 011","0 012","0 012","0 018","0 015","0 028","0 026","0 025","0 017","0 029","0 032","0 028","0 028","0 030","0 045","0 032","0 030","0 031","","","","","","","","","","","","","","","","","","","","","","",""
"MANUEL","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MARC","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MARCEL","-","0 010","0 012","0 010","-","-","0 010","-","-","-","0 013","0 010","0 019","0 017","0 028","0 025","0 033","0 033","0 030","0 045","0 036","0 044","0 031","0 025","0 030","","","","","","","","","","","","","","","","","","","","","","",""
"MARCELO","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","-","-","0 014","","","","","","","","","","","","","","","","","","","","","","",""
"MARCO","0 018","0 018","0 017","0 021","0 018","0 013","-","0 014","-","0 011","0 011","0 011","-","0 013","-","-","-","-","0 010","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MARCUS","0 648","0 599","0 576","0 493","0 462","0 414","0 379","0 282","0 209","0 211","0 171","0 131","0 107","0 096","0 077","0 061","0 063","0 063","0 053","0 042","0 041","0 032","0 042","0 024","0 017","","","","","","","","","","","","","","","","","","","","","","",""
"MARIO","0 015","0 012","-","0 012","0 011","0 014","0 018","0 016","0 023","0 020","0 017","0 015","0 015","0 020","0 010","0 024","0 020","0 019","0 016","0 017","0 010","0 010","0 014","0 010","0 010","","","","","","","","","","","","","","","","","","","","","","",""
"MARIUS","-","-","-","-","0 015","0 012","0 018","0 020","0 024","0 019","0 023","-","0 021","0 013","0 018","0 014","0 016","-","0 017","0 011","0 012","-","-","-","0 011","","","","","","","","","","","","","","","","","","","","","","",""
